job_link,job_title,company,job_desc
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUkBCOspGvnw4wiGT3VnNCNHO28lL6_RSbKts2OIZorNjgFuFK4fvyOZHXAs26HPOGSE61R0B9tJwoCMERUHdXaVoo7-67cgVkonrv947k6eaimcD48N3is8yW9KxrauibK84pakbWMmAdhLa7_J_29615WTMebuEZwAXxLgByN5RfofyxfWrn-u2Fh_nyAQhjgrVf4Zc40FP0o8uqB38G9X_bKRN0KhVwyWGV9kRSywA-hOPbqDVNy_ZFHAm_JG4bhH_1Ne4cFdrqfpZrbdw-qq&vjs=3&p=3&sk=&fvj=1,Software Developer (Ref 22621),Singapore,"Contract
Roles & Responsibilities
Engage in software development projects
Develop, deploy, and maintain Dotnet / SharePoint applications.
Conduct user requirement analysis for the development/ implementation of new systems and enhancements to existing systems.
Evaluate potential solutions and make recommendations to resolve business problems.
Involvement in the system integration testing phase prior to implementation.
Plan and coordinate end-user training for any system implementations or enhancements.
Support the team in defining project requirements, tracking and documentation.
Requirements
Diploma / Degree in Information Technology
Experience in Dotnet / Sharepoint development
Technically competent in: ASP.Net MVC 5, C#.Net, Crystal Reports, MQ SQL 2012, Entity Framework 4, HTML5, CSS3, jQuery, JavaScript, AJAX, Visual Studio 2013, TFS, SharePoint 2013, Object-Oriented Programming, Windows Workflow Foundation
Strong Analytical skills and well verse with problem resolution methodologies

Licence No: 12C6060"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUkYwsIqkCZYRpzWTjo2daYmeEmxNIzw7wwNkWIOTjQs6EjBCfNyuzVy8Bo2Iuk9FwTYtzu76TmiYIzoVcFcMk4Xxd-DnKiUNSbiaKhL_a09GPEXz4P6S_CKKdruwW8Rjj2sVfrxkihaZwt7LoNf1Hng2hzs2wIum-W-_lOeHbMMB0XZRUoOs9RqZ0Pe6IVY3szZfMtigOb9rvA8sXMnaK-tjwUr3R4MR4r1rKkOtKo_WTM8NYM9geEFzvBgxWv6RPBbR7n-d_WJFJF_WhMBMBGy&vjs=3&p=2&sk=&fvj=1,Head of Veterinary Services,"Kemin Industries, Inc.","Overview
Accountability
Based in Singapore, the Head of Technical Services reports directly to the Marketing Director. The incumbent is accountable for the overall achievement of KAA in net sales and gross margin by exercising his responsibilities in the following areas:
Training of the sales team towards technical competency and confidence.
Technical Support as a key differentiator to build customers’ trust and confidence.
Kemin® brand as a solid and innovative science-based company to build trust and confidence in the marketplace.

Responsibilities
Responsibilities

1. TRAINING
Design and implement a yearly training curriculum.
Collaborate with IT to take advantage of digital technology in rolling-out the curriculum.
Provide continuing training to the sales team which includes country heads, sales managers and in-country TSMs.
Assess the technical competency of individual sales managers and in-country TSMs, track their progress with the monthly BD7 report and recommend remedial actions to the Marketing Director.
Collaborate with the Platform / Product Managers (PMs) and, if necessary with the WW Technical / Product Managers, on the content of the training curriculum and align with the value propositions.

2. TECHNICAL SUPPORT
Contribute actively towards all strategic and go-to-market decisions on product life cycle management, including product development and product marketing.
Participate actively on key projects by CLS.
Travel to meet Top 20 APAC customers to resolve difficult technical issues.
Align all technical service managers’ activities to the company’s strategic plan focus.
Provide scientific rigor to a) marketing and commercial trial protocols before implementation; b) CLS analyses so that results are conclusive; c) R&D managers’ in vitro and in vivo trial protocols before implementation.
Collaborate with Marketing-approved key opinion leaders (KOLs) on well-defined projects that are aligned to the company’s strategic plan focus.
Keep abreast of recent technologies, both in-house and out-house.
3 . KEMIN BRAND
Ensure a high standard of technical accuracy in all marketing collateral, including web contents.
Secure an oral presentation at one Marketing-approved high-impact, scientific event, annually.
Vet and edit the technical accuracy of all SDs, TDs, TLs, trade-magazine publications, abstracts, posters, and approve them before going to print or submission for WWCSTM (Marketing Director will give the final sign-off on the relevance of the contents vis-à-vis the value propositions).
Publish at least one article in a peer-reviewed scientific journal, annually, either as principal author or co-author.

.
Qualifications
Qualifications and Experience
As this is a senior position in the company, the incumbent must fulfill the following qualification and experience:
Have at least 10 years of working experience in a technical and management capacity in livestock industry and a PhD in Animal Nutrition, Animal Health or related discipline.
Have at least 5 years of working experience in managing direct reports and/or cross-functional teams.
Demonstrate technical and managerial competency.
Be an effective leader, motivator and communicator, i.e. the ability to present ideas effectively and communicate well with peers and all levels of the company.
Have an entrepreneurial business mindset, i.e. be Accountable, take Initiative and calculated Risk.
Have a proven track record in consistently achieving financial targets.
Have a high degree of personal motivation, a desire to make an immediate contribution and possess a distinct sense of urgency.
Be confident, driven, dynamic, creative and a problem solver.
Decision Making and Working Conditions

The Head of Technical Services is involved in a range of products and has decision-making freedom within the area of responsibility. Together with the Marketing Director, he will agree to focus on key platforms for the year, meaning that he will spent 75% of his time on these focused platforms agreed a priori. The incumbent has indirect reports, and possibly direct reports, and is responsible to manage projects across functions professionally and timely. All in-country technical service managers (TSMs) will have a dotted reporting line to the incumbent.

The Head of Technical Services is a strategic marketing job. Based at Kemin’s Asia Pacific regional headquarters in Singapore, the incumbent is required to have time flexibility and may require accomplishing additional work after the usual office hours. The incumbent will be expected to travel both regionally and internationally on a regular basis."
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUknkZneIznDLcxOAv5KNxFU0VlYJhFMS4r4rRAmpRYN0tONDKhT1bsRQrlaFELgfgIu5GSL15CvP2XAhbPMR_pFE4jwdMXGPbszJwXcPATWq1DIRnXi22QoAmhNpFMUwtELFFpVLcrLlM-ZkcHFaSbC5nD1dVTSnTzVdzSnGMV3kexXU1hlkpnLjBKiZ_pj-0khqtesxjsfB6_MJdAzjWnOzDtIhBpIa7au9QizoScJEGS4QND4Sl2cLMPJqpduArJoq8O_HSVBSjQQ2pPhc_MZ&vjs=3&p=5&sk=&fvj=1,Business Analyst (Location: Pasir Panjang),Office Productivity Solution Pte Ltd,"$4,000 - $5,000 a month
JOB DESCRIPTION
Defines project requirements by identifying project milestones, phases, and elements; forming project team.
Evaluate business processes, uncovering areas for improvement, developing and implementing solutions.
Create direct channels of communication to software and application developers
Implement a comprehensive management plan for each project and hold regular stakeholder meetings to keep all interested parties updated in project progress
Provides references for users by writing and maintaining user documentation; providing help desk support; training users.
Maintain an outstanding relationship with customers and industry partners as well as the development team
Leading ongoing reviews of business processes and developing optimization strategies.
Staying up-to-date on the latest process and IT advancements to automate and modernize systems.
Conducting meetings and presentations to share ideas and findings.
Performing requirements analysis.
Documenting and communicating the results of your efforts.
Effectively communicating your insights and plans to cross-functional team members and management.
Gathering critical information from meetings with various stakeholders and producing useful reports.
Working closely with clients, developers and managerial staff.
JOB REQUIREMENTS
Candidate must possess at least a Bachelor Degree /Post Graduate Diploma in Computer Science / Information Technology or equivalent.
3 - 4 years of working experience in related fields.
A team player with good interpersonal skills and pleasant personality.
Knowledge in Microsoft SQL, SSIS, Microsoft Excel, Tableau / Power BI and O365 (Forms, Workflow, Forms, Power Apps)
Job Type: Full-time
Salary: $4,000.00 to $5,000.00 /month
Location:
Singapore (Preferred)"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUl0Be7XypPxnl7Qsadkd3J8n9fNg6Qph5AU2DAg21xJbAvZnxoG-VX4YNdabDbB4d25jWscPkLVVXy-jBZ9wJcNe_R511HTtC1-egVxWyF31RB5fD_ri9RC_iYBt53_x7HuiDSpNus3RciYdhXiicDs3FdZurHmkzEOAqV3FvCQzxUmPczcc-4Y0JVVAl740R4qFj2R8CAMO4mTPq_W6kGpdl6oCRml9-IM1272rpi2P5Vee460ckyk9ohmWmMxPk2XjN8Hw6RFVTRZOUAFOj9m&vjs=3&p=2&sk=&fvj=1,"Assistant Manager, Retail Outlet (IRC355)",The Salvation Army - Red Shields Industries,"Permanent
Red Shield Industries(RSI) is the social enterprise arm of The Salvation Army. By re-using, recycling and restoring donations in kind from the public and corporations, it generates income through its Family Thrift Stores to support our mission to provide holistic care to the community.
RSI is also committed to providing work-therapy job opportunities. Partnering with the Institute of Mental Health (IMH), RSI opened its door for IMH's clients to work at the RSI Pick n Choose Store. This opportunity increases the clients' confidence, which helps in easing their way back into society and facilitates their reintegration into the workforce.
RSI also strives to assist humanitarian needs in times of crisis and emergency, leveraging on its logistics network to deliver aid to crisis areas in the region quickly and efficiently.
Working closely with local and international organisations, RSI engages them in meaningful programmes for their corporate social responsibility initiatives
Job Description
Leading a team to be responsible for the day to day operation of the thrift store
Providing hands on Leadership and Supervision to all staff and volunteers working in the respective store
Engages in innovation and productivity initiatives for the store
Oversees the order fulfilment processes for customer in store
Lead & train staff towards achieving sales goals & service standards through training when required
Manage customer feedback & enquires & response to complaint professionally
Requirements
Willing to learn, creative, resourceful, decisive, meticulous and technology-savvy individual with good management & problem solving skills
Cheerful & fun disposition
Work harmoniously & cooperatively with all colleagues and volunteers
Possess good leadership, team spirit & able to work independently
Able to work in a fast-paced and digitally-centric environment ensuring seamless end-to-end integration of the e-commerce business
Only Singaporean need to apply
Job Types: Full-time, Permanent"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUl0P8UZOIksDOwuwZ3iwv0ksRjwRsusfYvIt3R0O4TUTc5QYKTQ0YhfwP4M-oe5dE6vdkEDC2rqKpKyhSFS8ErUYnoEBH5ehWvmnvPFw72TUGBH2FFtLLZO6fm8-Brm5WvrdpRfFz-FIKDW0upKFVpWPsUWoqABUc7UvkmikDIR4jPXnEWKsN9dNZFSQVf1z_zOibM8aj_8UEkUM9HHTbt1kfsApI9m_44TOKqbkaM2aYpRFmvjyv2Yo2UFvUldaCYawFkY-ls-HVrL-SNF4uq4&vjs=3&p=6&sk=&fvj=1,Financial Services Technology Consulant - Capital Markets,Accenture,"Join Accenture and help transform leading organizations and communities around the world. The sheer scale of our capabilities and client engagements and the way we collaborate, operate and deliver value provides an unparalleled opportunity to grow and advance. Choose Accenture, and make delivering innovative work part of your extraordinary career.

Professionals in our Client & Market career track drive profitable growth by developing market-relevant insights to increase market share or create new markets. They progress through required promotion into market-facing roles that have a direct impact on sales.

As a Capital Markets Technology Consulting Professional, you will be an integral part of our team in order to consult our clients (including investment management firms, securities firms, depositories, clearing organizations and stock exchanges) helping them to develop high performance solution that advance their industry position.

Job Responsibilities:
Analyzing, optimizing, and implementing processes in front, middle, and back office as well as in reference and market data management
Assisting to select and introduce appropriate IT products used for trading, settlement, and risk management
Supporting the implementation of large capital market outsourcing solutions in the fields of custody/asset services, i.e. settlement, fund administration, portfolio management of securities and/or safekeeping, transaction processing, safekeeping and management of securities, taxes, reporting systems, and collateral management
Who we are looking for:
At least 3 years of industry/consulting experience for Consultants
At least 6 years of industry/consulting experience for Managers
Minimum of a Bachelor’s degree or equivalent
Familiar with Capital Markets (e.g. FO, MO, Market Data, Collateral Management, Liquidity Management) and trading platforms such as Murex, Calypso, Fidessa, Kondor+ are preferred
Knowledge of regulatory reform frameworks such as Dodd Frank, Basel, MiFiD, EMIR, IFRS9, FRTB are an advantage
Experience in standardizing front-to-back trading processes with specific focus on post-trade processing (settlements, payments) and related efficiency
Knowledge in trade processing operating models across different countries and regions

All of our consulting professionals receive comprehensive training covering business acumen, technical and professional skills development. You’ll also have opportunities to hone your functional skills and expertise in an area of specialization. We offer a variety of formal and informal training programs at every level to help you acquire and build specialized skills faster. Learning takes place both on the job and through formal training conducted online, in the classroom, or in collaboration with teammates. The sheer variety of work we do, and the experience it offers, provide an unbeatable platform from which to build a career.

Accenture is an equal opportunities employer and welcomes applications from all sections of society and does not discriminate on grounds of race, religion or belief, ethnic or national origin, disability, age, citizenship, marital, domestic or civil partnership status, sexual orientation, gender identity, or any other basis as protected by applicable law"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUlYGRJ-36spvubp0mvc1TXTIzfX5PmAFZRdxQpXiN0mLLXFqztwTXnw9OXa_4yWsQ7oMnt8iQoqrGAs9--eTFfIAv_dRkjqAxipHraqqeOGWSmDf-N6lbJD_-Vpp7Stj1pPh1L4y-_puJwXkzOFgu-K83BxKN9GslnxVoWdroDAwOHusS5T-dNzyKijslmi73PwOEUzPWf32T_54XbFsnkRTXggTDO1mu2fLRu4qsoCw_NX6Tush8YSv7xQ2iRHKnvXA3cHshWie6QcxIkHGC4H&vjs=3&p=3&sk=&fvj=1,Graphic Designer,Janio Technologies,"$2,500 - $3,000 a month
About Janio:
At Janio, we are building Asia’s leading logistics network by providing an integrated cross-border delivery solution for merchants across the globe. At our core, we operate as a technology platform serving some of the biggest ecommerce marketplaces, business owners and logistics partners alike, connecting these key players across Southeast Asia’s ecommerce ecosystem. Our mission is to create an integrated network that shrinks Asia’s supply chain network onto a single platform, becoming the backbone that supports the region’s growing ecommerce environment.
The regional team in Singapore serves as the centrepiece by which the company extends our global coverage through a variety of regional partnerships across a broad spectrum of industries, ranging from airlines, ecommerce marketplaces and other logistics providers. Looking ahead, the team is currently incorporating elements of AI and machine learning to provide our customers with a suite of smart solutions to accelerate their growth within the region.
We are on the lookout for highly talented individuals with a deep passion about ecommerce and delivery solutions to join our Marketing Team. We like people who are creative, independent and demonstrate strong entrepreneurial vigour. The individual should also possess a strong business acumen with a tenacity to solve difficult problems. As part of a lean and dynamic team tackling one of the biggest problems in the region, you will have exposure across multiple industry verticals while having a very direct impact on the success of the company.
Roles and Responsibilities:
Our graphic designer will play a crucial role in driving the creative development of our brand. Working closely with the marketing team, the individual will develop creative content for both external and internal communications. This includes the development of graphics for the company website, designing the site user interface, creation of visual assets for both digital content and print materials and the enhancement of existing brand elements. The individual will serve as the custodian of the company’s brand, ensuring consistency of branding in every form of communication.
Your responsibilities include:
Full involvement and ownership of the creative process from conceptualization through to creation. This spans all media platforms including:
Digital communications, websites, mobile apps and emails
Marketing and sales materials
Press and print advertising
Video
Logos and branding
Creation of original, engaging visual assets that are consistent with the company’s branding
Collaborating with team members to understand requirements and design relevant materials and content
Other related duties as required
To succeed in this role, the ideal candidate should possess:
Strong understanding of visual and graphic design
Ability to understand and communicate ideas effectively
Ability to collaborate effectively and work independently to achieve objectives on time
Ability to manage multiple projects and to prioritize effectively
Proficiency in creative design tools e.g. Adobe Illustrator, Photoshop, InDesign, plus points for video editing software
Preferred Requirements
Background in art, design, communications or any relevant field of study
Prior experience in a design or creative role in agency or in-house is a plus
Understanding of UI design and experience with UI design tools is a plus
Interest in entrepreneurship, technology, ecommerce and logistics
Requirements:
Please send your application to hr @janio.asiawith the following subject title: “Graphic Designer Application”. Please include the following in your email: Portfolio, Resume (PDF), expected start date, expected salary.
Job Type: Full-time
Salary: $2,500.00 to $3,000.00 /month
Location:
Singapore (Required)"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUl_GO54QBsO1yzJwk_Z17cyPouWFm82yp_ztO7yEXNvTKGIySr-JJguRmcCqiJ2RR4z4C3N80ajvUJNQo2gOEi190Q9mbRM8nXpgJ8YLunxO9JqL_zsQ7D5U3JdOz3jfzPiJ_J_h9rp9mIDUNCyghLQtA9rn8eptXEVR28x-qiLEOvUEz2zFrE6pf32OXfPbne8y_8G_pRnfui-wu8PT8lpCXctT50d-VZKQSvYN9APdAk_Zv0eUkKF819nfoHzgW721icH_liBkY-1vtdo-Nmy&vjs=3&p=3&sk=&fvj=1,Net Software Developer,Hitec Sourcing,"* Designs, modifies, develops, writes and implements software programming applications and
components.
* Supports and/or installs software applications and components.
* Works from written specifications and pre-established guidelines to perform the functions of
the job Maintains documentation of process flow.
Primary Responsibilities:
* Utilize established development tools, guidelines and conventions including but not limited to
Visual Studio, ASP.NET, SQL Server, HTML, CSS, JavaScript, and C#/VB.NET
* Create and deliver data-driven reports
* Design, code and test software applications
* Enhance existing systems by analysing business objectives, preparing an action plan and
identifying areas for modification and improvement.
* Maintain existing software systems by identifying and correcting software defects
* Investigate and develop skills in new technologies
* Create technical specifications and test plans
* Create new and extend existing operational documentation
* Work closely with the management related to projects and tasks
* Successful candidates required more than 3 years of experience in a professional capacity and a degree in Computer Science, Information Systems or related field
· ASP.NET
· SQL
· HTML
· CSS
· JavaScript
· C#/VB.NET
Work Location : Pasir Ris
Working Hours : 8.30am to 6pm (Mon to Fri)
Job Type: Full-time
Experience:
mvc: 3 years (Preferred)"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUldlijN4RMMq2j943CEwOR58vsNirJePbJJuPWMPmkSG5amQ833_mJrDeh4xhgBxFiLGynSZpDgHwevWMJX9avdIeSWz-88-7x6s2aVB7-Ar2_biQCe1N0GHCLV6NNqP3UBbmOSVKsefHk0cjS7PcqVK3rFHd-GiRG3u7mTZx3QaKmvuM-HPAJkQKPxKOvDXiGdmTRV6t95WzNKpFWspQDcQuL3rK0o6IA4Aln03BpKsujIN06xPfiXmdb1aALtzsLMPaG_1c1U-zt4KA-OCF8r&vjs=3&p=5&sk=&fvj=1,Digital Technology Leadership Program (DTLP),General Electric,"Role Summary:
The Digital Technology Leadership Program (DTLP) offers those with a passion for building game-changing software and information technology platforms an opportunity to grow their leadership skills, business acumen and technical skills while building a career with unlimited potential. Program members lead by doing, gaining real-world experience by working on important and challenging projects alongside some of the brightest technical minds in the world.

Essential Responsibilities:
Program Highlights:
Full-time, two-year program where program members work with GE businesses alongside experts in various locations
Program members are typically a key pipeline for future leaders of GE's global product community
3-4 rotational assignments
Global classroom experience and virtual coursework in advanced software and technology focused training, leadership, and business acumen
Learning related to innovative new products and platforms
Experience working in cross-functional teams and with different GE businesses.

Qualifications/Requirements:
A Bachelor’s Degree in Computer Science, CIS, Computer Engineering, IT Security, ITM, Informatics, Information Science, Information Systems, Information Technology, MIS, Security and Risk Analysis or relevant STEM majors with experience in Software or IT experience.
Must be geographically mobile as requested by the business.

Desired Characteristics:
Prior intern, coop, or research experience in software, IT or relevant area.
Strong analytical and technical skills.
A strong commitment to a career in technology and passion/aptitude for both software and information technology.
Up to date with current industry standards, trending software and information technology development tools.
Solves technical challenges through regular application of common design patterns, and identify appropriate patterns for use in problem solving.
Effective use of data structures and algorithms.
Ability to understand coding standards that meet and deliver desired functionality using the technology selected for the project.
Strong customer focus, ability to understand the value proposition for the customer and commitment to deliver the best value proposition.
Ability to understand how businesses solve problems in specific domain areas using technology.
Able to engage positively across multiple departments and businesses to establish clarity, vision, and mutual trust in order to achieve business goals.
Demonstrated program / project management skills working on and leading teams.
Leadership experience inside and/or outside the classroom.
Excellent written and verbal communication skills and ability to articulate technical problems in clear and simple terms.
Contributes to creative solutions and challenges the status quo.
Proactively learns new tools and identifies opportunities for improvement and promotes their adoption.

About Us:
GE is the world's Digital Industrial Company, transforming industry with software-defined machines and solutions that are connected, responsive and predictive. Through our people, leadership development, services, technology and scale, GE delivers better outcomes for global customers by speaking the language of industry.

Locations: Singapore; Singapore"
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUmEqoYEJHx8VQYogq7UT9v695kmxRMk4ZBzNCCQ4MP3WwzRSnOmJmedk5TZw8MrGAN_kGJFTU4p6Nyix0kctpGL6SFTrQW-2WyJo8aEZqDk5lrXcARxmVv9jQD4nvSmFomgQg60fGZpcRbHRwi1dm2EAz3A3uBaCo_gJQWrfAvdzdQMXuVqf7IoAJAxeMriMtlW5AOBdjLcsSgkiWk9mz8WtIHe-jnCsDEburOw01xmphGg6UtCPA6mOXLC5fmPk64nDDuoK0iXm-p4YpGvrjUB&vjs=3&p=1&sk=&fvj=1,Technology Business Analyst,KS International,"This is a very exciting time for an experienced Business Analyst to join this bank and take responsibility for diverse and high profile projects across the business.

To perform and take responsibility for tasks and activities in the capacity of Business Analyst in a key new position to support extensive change in the application landscape that will require substantial interaction with both business and support functions in all Asia Branches and with project teams in Europe.
Modeling/documentation of business processes within the CORA/ComRules tools.
Ensure availability, quality and consistency of business data throughout the whole business process flow.
Definition and approval of internal cost allocation for business processes
Productivity analysis and calculation of personnel demands.
Creation of concepts and studies.
Ensure compliance with all the internal and external regulatory requirements regarding the business processes..
Definition and monitoring of measured variables for IT procedures.
Initiation, implementation, and coordination of process changes and optimisation measures.
Conducting analyses and development of concepts.
Creation of technical- and/or business-focussed test cases based on business requirements and the technical design.
Requirements
Education: University/college or equivalent professional experience.
Able to handle the complete lifecycle for the relevant subject.
Very strong SQL for Oracle and / or MSSQL databases.
Wide experience IT Processes and Quality Assurance and IT Security.
Knowledge of Software Architecture.
Basic / Practical knowledge of Project Management (PM) and PM tools.
Experience as a business analyst in at least 2 projects for various applications with >250,000 EUR IT capacity in each case or several years in a specialist banking role.
At least 5 years’ professional experience."
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C2teUzQU4NpVvwChjVO1Ev5dl3eiJD7skeBH8-RXuYKPSCE-1QEi5EoPLaeud32Cpwkh8wByr97I4vt5uYeio80AleRPzbUP7pVaie9dINLzQ0yL3X5yZfw8kz1rK18nlCaz2nhAbjonJQZ1Re0QNUGXuV2rUWsUmejI_81qTsBu4IcndNVFPCKPbPqfCea4FSw7kEiawHyegIfW_VxbsUjrUuFKb9lEiMIhvKJg-BOL4p4UKOIiFeAnShzPHVyspvnUlhlaDFEPZMA7YGOz7qGl1ltZJhmAsF3AxNO_iL72YV4Vh43hJNSXy_BSAvsW3n6HICM5LioqfT7Ps7O9iu4tGyrddAT_ik18YP3EDix4usN5BPHuTa3D_O9T5RUR4FC1d7Lon_YVBDQEgXmTIPaiweo8BrgsTcwzt0Td6fqEOszRP8XrF7&vjs=3&p=1&sk=&fvj=1,Agent Operations Associate,Overton,"Contract, Permanent
Responsibilities
Examination for biological fluids using chemical and serological tests.
Perform DNA extraction, quantitation, amplification and/or detection.
Assist scientists in developing/validating new technologies/methods.
Assist in laboratory administrative duties such as equipment maintenance, inventory, purchase of consumables, and preparation of laboratory reagents/supplies.
Assist in laboratory quality assurance duties such as checking for expiry dates, conduct of basic performance checking tests.
Successfully completed supervised laboratory research project in biochemistry/molecular biology area.
Requirements
Diploma in a Biology/Biomedical Science/Biotechnology (or equivalent) from a recognized polytechnic.
Good communication and interpersonal skills.
Ability to work effectively with people of different backgrounds.
Ability to work independently as well as in a team.
Keen eye for detail.

If you are shortlisted for the position(s), you should hear from us within 30 days of the closing date of the advertisement."
https://www.indeed.com.sg/pagead/clk?mo=r&ad=-6NYlbfkN0C3cAxn86uFGFbWuxhCndJyU-4i4MKw6f5KjbmkRT5xEoR1Dr2NpuQpznUFGfPb4b2V-DNWlwZQ-ky6ZSvXBSozv4C0l8TNE0lB_gDxju6SlJgn23OQpMQAG4Gi2wz0wKliBsk37s1-DNjT7sEuIEjXE9QJqItMcSOZiYl74qb_W8TK4TumG9Eqdj-77zGyJE111eXwLdb-Fv8spaDddQhgwURPdnZwa5IskPy93zC89rn53UYI7Td-JQaWq8kuVsW8BIYK4X0LxFRkAHpOui6SHUQqfYfhdCrJZh0vN9XnIM9iOptypLR9kmug4FNrizZSH4ESc3aclczZO_gKopSkPUfL22Isku4dkucaO7cQIVOEUhM_jq79b_QDFBDo6Jme0fqc1ZsxYSCXHLznRCdS1VEGUj9J6CO4n14xfrlzDyx1gMVT20WI&vjs=3&p=1&sk=&fvj=1,Interactive Customer Support Specialist,Prudential,"At Prudential, we understand that success comes from the talent and commitment of our people. Together, we have a shared vision in securing the future of our customers and our communities. We strive to build a business that you can shape, an inclusive workplace where everyone’s ideas are valued and a culture where we can thrive together. Our people stay connected and tuned in to what’s happening around us, keeping us ahead of the curve. While focused on the long-term, we look to the future to bring growth, development and benefit to everyone whose lives we touch.




Job Profile Summary:

The Interactive Support Team, part of Customer Management Department, plays an important role in ensuring that Prudential customers receive timely, effective assistance across digital and traditional platforms. You will make outbound calls to increase PRUshield claims recovery from third-party group insurers. You are expected to adopt a customer-centric approach and assist customers via phone and email until successful recovery payment from the group insurer. Additionally, you are also required to conserve surrendered policies, retain customers, and ensure service quality.

Job Description:
Manage internal financial consultants and external customers by providing necessary customer support
Professionally address customers’ messages and requests in an efficient and accurate manner
Make outbound calls, understanding the PruShield claims recovery, policy conservation surrendered, retention processes and quality assurance cases
Prepare and manage reports using Qlik, Microsoft Excel and Powerpoint. Qlik training will be provided.
Exceed individual and team targets

Who we are looking for:
Competency & Personal Traits
Good command of the English language (spoken and written), and effectively bilingual
Good interpersonal skills with a passion for customer advocacy
Self-driven and achievement-oriented
Creative and resourceful to overcome challenges
Conscientious and attentive to details, especially when it comes to reporting tasks
Interest in technology to enhance productivity
Team-player with the ability to multi-task
Adaptable to fast-paced and challenging work situation
Working Experience
Customer Service experience with at least 1 year in Life Insurance will be an advantage
Track record of implementing digital initiatives from a customer service perspective
Knowledge in Microsoft Office applications

Education
Diploma holder"
